,frame_id,time_sec,time_nanosec,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,orientation_x,orientation_y,orientation_z,orientation_w,omega_x,omega_y,omega_z,covariance_pos,covariance_vel
0,odom,467,566000000,-1.9999144386010943,-0.500001041238429,0.00853452757146497,4.291549525204084e-06,-4.4614940737158155e-09,0.0,4.93426834364184e-05,0.002866658333551237,6.088669453920695e-06,0.9999958898906668,0.0,0.0,-5.281261399446068e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
1,odom,467,600000000,-1.99991443479007,-0.5000010412278042,0.00853172044690667,4.135480303533657e-06,-1.544133612856698e-08,0.0,4.934260113468448e-05,0.0028667434419113523,6.089128758733149e-06,0.9999958896466868,0.0,0.0,-6.322168621072137e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
2,odom,467,634000000,-1.9999144207317072,-0.5000010411931254,0.008529538854745097,3.505863957566275e-06,-2.5039052455458937e-08,0.0,4.934236192895889e-05,0.0028673462028015995,6.089590913967377e-06,0.9999958879185461,0.0,0.0,-6.790388089109733e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
3,odom,467,668000000,-1.999914399326132,-0.5000010412538863,0.008533266039610049,2.3687808028161282e-06,-9.427777536568367e-10,0.0,4.934210526398152e-05,0.0028683007955344537,6.090090821744131e-06,0.9999958851809411,0.0,0.0,-6.466610950285628e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
4,odom,467,702000000,-1.9999144062504841,-0.5000010411837572,0.008526916907498214,2.1096181693339654e-06,-2.8896657453745687e-08,0.0,4.93421813652929e-05,0.0028678590870081797,6.090512928890711e-06,0.9999958864477952,0.0,0.0,-8.106536355571666e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
5,odom,467,736000000,-1.999914413644355,-0.5000010412659475,0.008532677796465438,4.060440767280307e-06,-8.056636769833577e-09,0.0,4.9342437804454795e-05,0.0028673855161518453,6.0908870558225255e-06,0.9999958878058083,0.0,0.0,-6.848129589192068e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
6,odom,467,770000000,-1.9999144281096657,-0.5000010411939193,0.008527315857527808,6.431009629422061e-07,-1.8859341041582452e-08,0.0,4.934264029107973e-05,0.002866556832605728,6.091283746922897e-06,0.9999958901816176,0.0,0.0,-8.939539572435867e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
7,odom,467,804000000,-1.999914435665092,-0.5000010412722432,0.00853393207029162,2.3497241032391483e-06,-2.7533813056562357e-09,0.0,4.93428786445616e-05,0.002866078041034877,6.091683439845657e-06,0.9999958915539776,0.0,0.0,-6.766567334080859e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
8,odom,467,838000000,-1.9999144385736334,-0.5000010412718462,0.008534527408363635,4.283891489101525e-06,-4.453967478746444e-09,0.0,4.934293776691351e-05,0.0028658397730220962,6.09208939998595e-06,0.9999958922368413,0.0,0.0,-5.3759339320756975e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
9,odom,467,872000000,-1.9999144350310327,-0.5000010412609388,0.008531720299798038,4.126721720733592e-06,-1.543708718334462e-08,0.0,4.9342841833213845e-05,0.0028659114716993086,6.092541719737803e-06,0.9999958920313631,0.0,0.0,-6.310927272548433e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
10,odom,467,906000000,-1.9999144212412665,-0.5000010412259891,0.008529538702939253,3.497220618164461e-06,-2.503400157378762e-08,0.0,4.934258912915517e-05,0.0028665008171860525,6.093010755484514e-06,0.99999589034218,0.0,0.0,-6.756269285230541e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
11,odom,467,940000000,-1.999914397213026,-0.500001041160041,0.008528679743305977,2.812591205471843e-06,-2.566115398425368e-08,0.0,4.9342199326668726e-05,0.00286760656013706,6.093495008515896e-06,0.999995887171959,0.0,0.0,-7.113007383930744e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
12,odom,467,974000000,-1.999914379105581,-0.5000010412824032,0.008532620188727514,4.787789115605403e-06,-7.773991107148542e-09,0.0,4.934200533735596e-05,0.0028683968921005814,6.093986990063221e-06,0.9999958849052826,0.0,0.0,-5.854037172957469e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
13,odom,468,8000000,-1.9999143743475547,-0.5000010412945808,0.008530173948939884,8.932171415289007e-07,-2.052117188033001e-09,0.0,4.934195583669054e-05,0.0028685181450179833,6.094442352861318e-06,0.999995884557472,0.0,0.0,-7.873635206148963e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
14,odom,468,42000000,-1.9999143907848467,-0.5000010412524569,0.00852666574023199,2.0715567683569173e-06,-2.2495762311907507e-08,0.0,4.9342237093691864e-05,0.0028676015030598754,6.094799638587603e-06,0.9999958871864508,0.0,0.0,-8.220138353063063e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
15,odom,468,76000000,-1.9999143958808432,-0.500001041292327,0.00853401965828861,2.3356049114780187e-06,-2.6796905297129852e-09,0.0,4.9342472029256085e-05,0.0028672468330047133,6.095195026299154e-06,0.9999958882034303,0.0,0.0,-6.859039773591157e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
16,odom,468,110000000,-1.9999144243109326,-0.5000010412288158,0.008529016389178242,2.0656095278446173e-06,-2.9742210409505037e-08,0.0,4.934289932122267e-05,0.0028657291786255423,6.095569211379476e-06,0.9999958925537631,0.0,0.0,-8.165121559129456e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
17,odom,468,144000000,-1.9999144334178631,-0.5000010412295379,0.008529076056746824,1.3489445284912248e-06,-1.9874358024391857e-08,0.0,4.934305560479421e-05,0.0028651700791824434,6.095958900070681e-06,0.9999958941558308,0.0,0.0,-8.446245240732112e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
18,odom,468,178000000,-1.9999144320232438,-0.5000010413209225,0.008532283541595813,1.6288798914376028e-06,-3.4042925812637516e-09,0.0,4.934307154547345e-05,0.0028651280772997584,6.096399598790538e-06,0.9999958942761695,0.0,0.0,-6.998050287993433e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
19,odom,468,212000000,-1.9999144249068281,-0.5000010413138855,0.00853469379423561,3.7654662933183156e-06,-1.8534135388027478e-09,0.0,4.934297230200562e-05,0.0028653922537904227,6.096844598859303e-06,0.9999958935192342,0.0,0.0,-5.582242327178828e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
20,odom,468,246000000,-1.9999144129077608,-0.5000010413062836,0.00853307400308401,4.796594849983422e-06,-1.2309715748436473e-08,0.0,4.934274347832078e-05,0.002865891355407396,6.0972971789697144e-06,0.9999958920889905,0.0,0.0,-5.842408963999328e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
21,odom,468,280000000,-1.9999143919612044,-0.5000010412802517,0.00853051215597828,4.16750507769142e-06,-1.9561324091322056e-08,0.0,4.934236813207083e-05,0.002866836660490211,6.097777325689878e-06,0.9999958893794064,0.0,0.0,-6.192193906307739e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
22,odom,468,314000000,-1.9999143651126998,-0.50000104120718,0.00852570588676008,2.1060927281548503e-06,-2.4315014744645432e-08,0.0,4.9341887844082136e-05,0.0028680756538370248,6.098293006131641e-06,0.9999958858266531,0.0,0.0,-7.501574579927257e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
23,odom,468,348000000,-1.999914350480308,-0.500001041317297,0.008530443425872395,4.111550975534486e-06,-9.0836746900299e-09,0.0,4.934177621999574e-05,0.00286869682611909,6.098774165695872e-06,0.9999958840448864,0.0,0.0,-6.52300519563104e-08,"[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]","[1.e-05 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-05 0.e+00 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00
 0.e+00 1.e+12 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e+12 0.e+00
 0.e+00 0.e+00 0.e+00 0.e+00 0.e+00 1.e-03]"
